ID,stage1_temp,stage2_temp,stage3_temp,stage4_temp,stage5_temp,stage1_humidity,stage2_humidity,stage3_humidity,stage4_humidity,stage5_humidity,stage1_flow_deviation,stage1_density_deviation,stage1_viscosity_deviation,stage1_co2_deviation,stage1_o2_deviation,stage1_n_deviation,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,stage5_flow_deviation,stage5_density_deviation,stage5_viscosity_deviation,stage5_co2_deviation,stage5_o2_deviation,stage5_n_deviation,target
228,28.85,31.26,29.49,30.86,28.76,73.83,67.07,74.15,77.93,74.57,1.399557092,0.325818674,2.25018876,-0.617314926,0.05706364,-0.427738376,-3.093979247,-2.599680428,-1.843870104,-1.386450788,-0.857818579,-2.067263339,3.364204428,-1.897800997,0.973571894,0.067829338,0.210430562,-2.067263339,-2.47776048,-3.22607966,-3.093979247,2.441407497,-4.487409548,1.060587051,-4.487409548,-1.601746404,-1.013172179,1.984992851,2.536054802,-0.834956211,1
245,31.78,31.2,30.47,29.8,28.51,70.16,72.54,77.09,73.41,73.85,0.547485713,2.416591691,-1.116304629,1.494182701,1.247772444,1.51206522,5.527638189,-0.784242259,-1.074095053,1.60957247,0.900813385,0.461254108,-3.240265559,-0.070202767,7.328417689,2.619841529,4.843616706,4.318189903,3.338597918,-2.726136317,5.527638189,-6.13396698,2.047639193,1.90670019,2.047639193,-2.783741707,3.083508905,-0.74754146,-0.497270198,-0.829663804,1
246,29.81,30.78,31.45,28.88,29.97,73.06,77.77,73.54,68.3,67.78,-2.661852041,4.721496655,1.074624074,0.27443436,-1.132456907,-0.376921527,-3.408284677,3.636662689,-0.236171982,-1.255849205,0.733381051,1.348917636,-8.039350501,-2.575357502,1.264997273,0.606241432,-0.856064538,1.348917636,2.259411941,0.470229356,-3.408284677,-0.917614739,0.557231755,1.343896695,0.557231755,2.903447083,-1.23918094,2.177704559,-2.798733067,-2.050644722,1
248,30.88,28.28,29.67,29.72,28.42,73.81,76.86,77.37,73.91,73.38,-0.072712317,-5.091056601,2.13091116,-1.868042998,0.319811065,0.044901732,1.669895906,-2.967032644,0.5513607,1.622462326,1.214273906,-5.245091941,16.42568923,4.747948874,-2.30957772,0.433895171,2.703195121,-5.245091941,-4.515172741,-2.550504777,1.669895906,5.484944633,-0.840390717,0.35199023,-0.840390717,1.792066996,2.990337318,3.90590855,1.362768493,-4.492606558,1
256,28.28,31,28.64,30.56,29.85,77.3,77.35,71.34,68.43,77.08,2.234257519,-1.109712609,0.294833418,-1.796691532,0.06713721,0.588877447,-3.433336135,5.710180613,-2.277802039,-1.994399838,1.973673467,2.238029239,-1.754392955,-1.4582346,1.41787552,2.696733676,2.052382464,2.238029239,1.978831514,-0.122276477,-3.433336135,-4.347990013,2.277631504,0.307756151,2.277631504,-0.123191228,-2.634462155,0.258308808,-4.81371294,-0.957191012,1
263,30.21,30.75,31.45,28.43,31.19,68.13,77.94,75.6,73.82,69.03,-6.083357236,2.713692475,1.274557239,-1.980299086,-0.594875658,1.732392363,-0.400110305,3.040987651,0.144072584,-0.291101449,-3.668130295,-1.899621655,1.127448841,1.772484816,-2.178043795,0.309846462,2.208731619,-1.899621655,-2.145469684,-2.122849719,-0.400110305,8.755192529,-3.864335841,-0.395511889,-2.83799264,4.6989878,3.485163829,0.021809545,0.454740094,-2.27749151,1
264,30.04,29.67,28.11,29.25,29.69,76.55,76.78,71.38,70.69,77.04,-3.286066206,-0.831685191,0.371108968,-2.428068471,2.237545815,-0.675209199,-7.821837899,-3.872018457,0.25368712,-1.744270274,-0.794024148,-3.66515183,-2.725436234,-0.650350163,-3.987401325,-0.013488131,3.141447243,-3.66515183,2.08215037,-3.284763609,-7.821837899,22.70771984,-7.334749822,-1.036580129,-7.334749822,2.367498975,7.985233425,3.215961518,2.139020161,-1.529478386,1
268,28.04,30.09,30.33,29.31,29.27,78.78,74.31,73.66,70.86,78.77,0.608508971,1.779311006,0.074078607,4.59351736,-0.46932496,-1.727477018,-3.305122009,7.059876437,-1.986285815,2.389215176,-0.160470029,-5.79565802,-2.346165709,2.566951115,1.805512703,-1.53117323,-4.512133502,-5.79565802,0.461025693,0.706818457,9.875094284,-10.19623169,-1.416278314,0.075017716,-1.416278314,3.750250792,-0.364550494,-1.64469883,-1.023475278,1.414790845,1
269,31.19,31.4,29.12,28.95,29.14,77.97,73.4,76.89,67.67,71.94,0.184569097,1.861644013,3.586069388,0.64335556,-1.181785184,-1.978370018,-2.221864588,-7.586749863,-1.545752783,1.022584242,1.153659219,-4.138296835,-0.444758397,-1.785024218,-0.383171584,-2.206370041,-1.752888322,-4.138296835,-2.276366423,-0.57262696,-2.221864588,11.98249414,-2.374836685,-0.086338877,-2.374836685,3.664524319,0.17313351,3.24043107,4.439140377,-0.783410027,1
272,28.07,28.57,30.11,29.41,28.25,75.79,69.52,75.24,78.81,68.22,-0.680855623,2.028817101,0.352437578,-1.219122766,-1.277682624,-0.785320402,8.734507008,8.201457402,-2.890967131,0.020898108,0.484778384,3.73030523,6.73037138,4.666175289,-1.303875981,-4.581165781,-2.685711705,1.972720348,3.647809483,1.269200954,8.734507008,-5.95796886,-0.715527995,-0.143155376,-0.715527995,-4.944285171,1.335431695,4.09155717,-0.598566067,-1.785079549,1
277,31.96,29.14,29.11,29.57,29.85,71.59,71.69,73.21,76.02,74.31,1.851847788,-5.073326663,-3.251576535,-3.243922783,-1.764098634,1.28049154,-7.933995392,1.356468271,-0.583860131,0.665690621,-0.013773937,3.589671769,-10.56680838,-4.472792383,-2.149933503,-1.033299189,1.478722836,3.589671769,3.871335683,-3.440957087,-7.933995392,-3.043502516,6.227284266,1.378571405,6.227284266,1.078503797,-1.375083486,-4.482419668,-2.281844015,2.071975159,1
290,28.21,28.84,29.59,28.93,29.23,69.48,70.85,72.87,75.66,73.44,-0.130208566,4.739815904,0.292015849,1.777290417,-1.193592095,-0.734709499,-9.243164502,5.382956165,-0.466371971,-2.359857381,0.343155709,9.45193834,-2.481867593,-4.504870925,-1.22612313,1.866535017,1.602765268,9.45193834,-0.640282535,-1.070839672,-9.243164502,-7.291550845,-2.372582654,1.686574693,-2.372582654,7.828886323,1.160286344,-2.518770188,-2.25966426,6.059481558,1
292,28.31,28.3,28.08,29.24,31.53,69.28,73.36,76.24,76.66,68.81,0.098778974,1.934307766,2.178070442,-0.139683718,-1.280112116,0.29080797,3.844244514,-9.090612525,-3.830457146,-1.887630628,-0.125301494,1.80972873,-2.140940714,0.408298587,1.04249652,-1.075166532,-3.93269694,1.80972873,-0.075438107,-0.568472409,3.844244514,0.838753757,2.255501082,-0.146450439,2.255501082,0.993600414,0.334626283,2.67137628,-1.09959743,-0.008152494,1
296,29.78,30.66,31.85,28.14,30.21,73.08,69.75,72.11,78.23,74.93,5.940758132,-0.963109649,0.698640677,-1.068591648,0.496985736,0.878549939,7.474681119,-10.79522067,-3.909277305,2.197373051,1.162283859,-4.280780404,1.601934004,2.270116723,-2.944783452,1.67609652,-0.836689981,-4.280780404,-0.673094496,-8.850690902,7.474681119,-19.14725192,2.535568347,-0.301704623,2.535568347,0.912618514,1.031791699,-6.024967844,-0.912845743,-3.718047975,1
297,28.73,30.09,28.28,29.61,30.99,74.19,70.64,75.21,76.13,77.95,4.821497623,2.706149069,-0.725524526,1.866403709,0.447673128,-0.88172529,8.8720102,-3.90824674,-4.685419894,-2.528667205,-0.772961924,-3.138125602,-0.007080692,-0.405571105,-2.945955404,0.548424616,-1.133962003,0.666567948,-0.22574382,-1.917380703,-6.395801979,5.216307024,-5.178113953,-1.530549287,-5.178113953,-9.751330695,-0.156499731,0.80015852,0.557834551,-5.760403768,1
299,30.77,29.31,30.69,30.5,30.3,69.33,67.96,72.03,69.75,74.87,-0.760366559,0.396840529,0.287582036,-2.155960437,-0.402749754,0.095306897,5.067988041,-0.983228846,-4.557866198,-0.586923417,1.381340086,-3.70927006,-2.619539391,5.781599717,1.565257033,-1.70691919,-1.987228262,-3.70927006,-2.710194842,0.772412714,5.067988041,-12.25776965,-0.212619787,-0.367625771,1.30897121,2.784823966,-0.23622282,-3.652125721,-0.555162094,2.694022037,1
303,28.46,29.03,30.14,31.57,29.3,69.38,73.17,69.65,75.22,74.16,-3.302960294,-0.462858044,1.028823158,-2.804920418,0.287814919,-0.560875009,-7.991513673,-4.40530624,4.779159578,-0.611682272,-0.599587153,0.427564904,-4.861487706,-1.03784606,5.196359591,4.435606649,0.572136834,-4.132675724,3.620485872,-3.651180987,-7.991513673,-1.166327072,0.626559912,-0.914720793,0.626559912,-7.838359339,7.016376804,1.287132066,-4.111318066,-4.425002098,1
304,31.07,28.96,29.51,31.26,30.76,75.94,68.98,67.17,77.49,71.36,2.762086956,0.74885378,6.216198385,-1.751853167,-0.017432998,-0.168749699,-0.678280588,-11.94411153,-1.966732219,-0.818391026,-0.959725503,-2.002186751,-0.870556755,-2.156928332,-0.147573154,4.48511007,-3.095715466,-2.002186751,-2.43863492,-6.332332977,-0.678280588,-3.4962483,-0.308011115,-0.731273936,-0.308011115,-11.56594188,2.463844317,2.669211928,0.930227639,2.912195284,1
310,29.12,30.33,31.7,29.06,29.38,70.57,70.77,69.17,75.67,69.46,1.061250008,1.301299733,0.729364394,3.392398,0.114449731,0.414128661,8.4307976,-3.254705947,1.883721914,2.587591422,1.865242751,1.455807628,-5.617950887,-2.790768154,2.291563182,-0.905587616,0.991534974,1.455807628,2.421162086,-1.898858256,8.4307976,-2.340804312,5.611686599,-0.878172452,5.611686599,-3.167329897,1.0022974,1.544230539,-1.754559538,0.713534343,1
315,31,28.96,30.36,29.65,30.12,77.29,74,77.48,78.47,75.95,1.766458745,0.247835869,1.056180117,0.075381493,0.077383005,-0.198895827,-1.811555093,-2.972769738,1.108904886,-1.372740834,-0.723251163,-1.283232338,1.329229803,-0.579315718,1.018849572,1.163283931,-2.920791096,-1.283232338,-0.973833331,-0.779925861,-1.811555093,-0.334040717,-3.358391309,-2.012968527,-3.358391309,-8.707812392,-2.067237446,-0.61846575,0.355911098,0.528654564,1
320,28.28,29.6,29.97,30.13,30.56,75.26,67.5,77.05,75.96,73.73,0.399208396,-0.996581938,-2.993954344,1.367496646,2.102607933,0.605868822,-2.407529464,6.09640742,0.214300669,4.467193007,0.283540488,-0.916908964,2.335273336,-1.409808603,-0.104266137,2.20265238,2.424658596,-2.858170027,2.169412861,-0.65805242,-2.407529464,0.476576057,0.786855875,-1.340320465,0.786855875,1.581948404,2.595686983,-1.366556902,3.099144741,1.027946878,1
322,30.78,31.99,30.03,31.73,29.19,69.85,76.67,76.63,74.94,73.84,-0.448191702,0.438607397,1.119306835,1.178269746,-0.455412635,1.025970659,-12.14361184,-2.942425037,-0.090617575,1.282075473,1.441414159,3.264587988,-4.458863578,-2.24258613,-2.025559381,-0.33330798,-2.316796737,3.264587988,-0.96016456,-2.084761682,-12.14361184,-4.789759811,-3.519424779,0.245168497,-3.519424779,-7.384580968,3.209636984,-3.484906576,0.814613349,-1.130731323,1
327,28.13,31.99,31.73,31.81,30.8,77.62,76.3,75.56,73.17,72.34,-1.492641011,0.848540609,1.828124274,1.799687867,0.279377757,-1.958107206,0.813926494,-1.928503867,1.369763313,0.167553334,-0.467516959,-1.445727172,4.864825901,3.004047782,-2.463206992,2.311419334,-1.288493362,-1.445727172,-0.83623252,-1.532426532,0.813926494,-7.137463391,1.438318591,0.200119072,1.438318591,-2.410568404,-1.520175468,2.312893561,-2.524264292,-1.677082679,1
328,28.51,29.45,31.25,28.11,29.08,70.51,74.01,77.39,76.38,70.22,-0.523983828,1.718171135,1.654760149,2.271596129,-0.694237042,-0.661620331,-7.695925579,-5.238487066,2.714115198,-0.234461844,2.520913855,-1.445054974,3.420112156,2.908549886,-4.717547015,4.03763796,1.509765813,-1.445054974,0.593933655,-4.309674209,-7.695925579,-1.388597007,-3.377626133,-0.594189608,-3.377626133,-4.226372799,2.216417683,-4.029631592,1.185205147,-3.543079322,1
332,28.45,30.88,30.12,31.58,30.51,78.26,75.97,67.93,72.05,73.54,-1.17986596,-1.547866199,-0.775216389,1.990292501,-0.207594181,-0.31340713,-9.983523047,5.665877074,1.549142635,3.713647845,1.160846921,-1.404072321,5.469251096,0.087692745,-1.230359139,3.462773832,-5.469946668,-1.404072321,1.741308962,-1.122198544,-9.983523047,-1.4335752,-5.734408876,0.567349061,-5.734408876,-1.82248902,0.619612405,-0.47791297,0.970509557,2.562406771,1
338,29.45,29.11,28.19,31.55,30.55,76.69,71.76,68.18,73.35,68.76,-1.620218597,4.003341669,-1.506930517,2.366512179,-0.2155458,-0.275860081,3.984358279,5.474117323,-1.781163389,0.623605983,-1.425830936,-0.085520151,3.729357477,1.13012516,0.42262116,-7.231434914,-2.243706963,-3.24035673,-0.559200697,-2.361548661,3.984358279,-9.384719706,0.737843039,0.64495652,0.737843039,-2.08282751,-1.667869155,-3.814841988,-1.647362924,-2.179939598,1
342,30.05,28.98,28.26,28.54,31.96,75.37,72.09,74.27,77.9,76.21,-0.271613768,5.922905839,-0.824667106,4.894619728,-0.257175299,0.036177165,10.60709574,1.230611393,1.938802951,1.178513323,0.376319664,-2.716925265,0.023101613,-0.378645583,-0.13459798,-1.169610841,-1.102270139,-2.716925265,-0.041789448,0.34082968,10.60709574,-3.384785224,-0.161119659,0.033627962,1.257224728,6.266577326,0.750607721,0.313921306,-0.471327828,-2.230404897,1
350,31.01,30.81,28.14,29.68,28.21,69.1,73.92,75.69,71,70.43,-2.859016973,2.533348749,1.317805109,1.08800526,2.243367436,-0.581648006,-8.748464258,1.63412579,3.155165171,-2.492473062,0.436581311,-0.722055806,-3.379681263,-3.547561942,-0.835121105,-1.335286298,-4.598948521,1.149658864,-0.357000317,-0.955188736,-8.748464258,-3.765013007,0.042819353,0.727903308,0.042819353,-2.221231617,3.503901596,1.534028557,-2.640671448,2.865538093,1
354,29.12,29.04,31.93,30.96,29.44,75.62,73.61,77.27,71.71,68.27,0.594761014,2.386811216,-0.507670831,3.455393899,0.474744228,-0.791429911,2.29321562,-10.74075058,1.767100078,-1.588879978,-0.336796301,4.870219519,-4.594144547,-4.749742526,-2.565157783,4.188726558,4.075585085,0.283195373,0.14453016,0.592061948,2.29321562,-3.247343702,3.422961162,0.829552181,-5.585179639,2.045671962,0.665915737,1.30573639,-2.693430231,0.717769836,1
355,31.23,29.75,30.33,31.66,30.43,72.73,78.83,78.66,70.16,68.78,0.731482394,3.254409511,1.047844027,0.438752085,-0.506567522,0.282576903,-6.804885318,1.276748638,0.925343039,-0.42271744,0.940214794,0.509238079,-0.940083722,0.21930923,-0.792831739,3.123686561,2.414036446,0.509238079,-0.258367404,2.937285216,-6.804885318,12.69728581,-4.514305553,-0.338864897,-4.514305553,-3.595571241,2.657465289,-0.290091651,-0.481935419,1.598166166,1
358,29.99,29.47,30.19,31.37,30.87,78.42,71.15,74.61,76.3,69.06,-0.968067526,0.879634042,-3.828974737,0.766523233,0.68670751,-0.102141168,-7.00802862,6.72781859,1.466617107,2.135556723,1.364857101,1.439200214,4.095872008,0.707585265,-2.228040494,3.017454103,0.163708948,1.439200214,-1.774187122,2.864835437,-7.00802862,-2.497161365,-3.71313289,0.0300468,-3.71313289,-10.51065053,0.104687304,-1.36347765,-0.04349669,-2.632491845,1
364,29.56,30.86,29.59,31.49,31.01,70.69,68.33,72.75,74.92,77.31,-2.145850358,0.829103574,-3.606784135,-2.051199048,0.906067702,0.398973187,-0.312248157,2.49472187,0.835400833,2.509220449,-1.129619308,1.716608822,6.235233838,-0.475996908,3.034261893,3.272635358,-1.350432024,1.716608822,1.02302597,-0.45330627,-0.312248157,-6.976675511,0.124662677,0.17265224,0.124662677,-2.466175243,-1.25904339,1.190474026,0.227844474,0.431884956,1
367,30.98,30.19,28.41,31.01,29.71,76.83,68.52,74.07,78.2,76.04,-0.155200731,1.494174438,-1.803321132,2.284775838,-0.696445178,0.503019858,-10.02333694,-3.100387038,-0.454205418,-3.58069944,0.120824016,2.470220978,-16.23392034,-11.44774824,-2.721435789,-0.075607738,-0.098243054,2.470220978,-1.592834322,-2.732243578,-10.02333694,3.610599025,-0.571065825,-1.517757696,1.928061942,6.604639673,-1.354476072,2.496300219,-5.054647679,2.671940821,1
375,31.44,28.93,28.88,29.48,29.45,71.16,73.59,77,68.41,68.3,-0.32634474,-1.431911514,-1.386965406,-3.006569998,-1.385452009,-2.491008245,-13.9212751,-0.791164027,2.068126112,3.901240583,2.154489172,1.693436086,-2.908236386,-1.592714341,-4.610160629,-0.224640807,2.789658466,1.693436086,3.903966857,-3.92781145,-13.9212751,3.721477227,-3.996012669,0.000287911,-3.996012669,1.057065914,1.382230898,-2.643552481,4.494307799,-1.540053132,1
377,29.87,30.6,28.34,28.03,29.09,71.13,77.47,74.6,72,67.42,2.600328731,-2.887447563,-1.86323917,2.202118753,0.49804692,1.457065205,-1.92875605,-6.043144229,-0.418548486,0.344868926,-0.012966618,-0.604952582,-0.664869467,-1.68918886,-1.453434869,-0.799803256,-3.081686387,-0.604952582,2.484692421,-5.072655944,-1.92875605,5.017061707,-3.249321261,-2.337401626,-3.249321261,-2.272998191,0.066977981,2.808747643,-0.771837296,-0.707375822,1
381,29.77,31.61,30.34,31.92,31.24,74.74,72.37,72.47,68.67,73.55,2.69087395,6.169643837,0.261004204,2.714356481,-0.292929966,0.838932136,1.580265466,-2.81586245,-3.701079787,0.114925615,1.818335539,-1.296776891,-12.38204077,-4.136977089,-4.502023521,-1.767844347,4.084381116,-1.965252248,3.642037142,0.893394108,1.580265466,12.77139577,1.752903861,-1.562742337,0.274616272,14.04814037,2.939469536,-0.696664594,2.045129588,1.971603113,1
382,29.23,28.49,29.77,29.16,31.45,67.15,68.89,73.24,76.36,71.68,2.064695867,-3.454621897,3.902399292,0.942681556,0.346194264,0.998143337,2.537007656,-3.663368049,-0.877151737,-5.876069683,0.399161741,-1.71988235,-2.31122941,-3.130662641,-0.153233283,-1.169714419,2.421185336,-1.71988235,0.195789648,3.318814623,2.537007656,6.011816293,1.067720586,-0.622929982,2.012511863,-1.002393509,-1.306858238,-0.024854358,-4.299092408,1.194576609,1
389,29.55,31.22,28.17,30.16,29.64,72.42,72.68,71.73,68.22,69.27,-2.299432166,-4.548404265,-7.964522437,2.424611534,0.856300485,0.778152742,3.29689413,20.04657961,-0.85111918,2.386990849,0.645109745,0.480072749,3.789968842,-3.037498434,0.483656506,-2.779555268,3.064711531,0.480072749,2.31508201,2.361552324,3.29689413,-4.54727522,-1.51531383,-1.130529374,0.693245767,1.453971651,-2.22746842,-0.010176745,1.70593321,-0.287512265,1
395,31.34,30.1,29.71,29.34,28.93,69.14,74.86,70.88,75.33,78.29,2.956322841,-0.408273434,-1.164722128,0.32119912,-0.040724984,1.578145179,3.481765173,3.319098982,-0.121075704,2.054533675,0.859280684,-4.090309498,-7.17838527,-1.8595928,-1.425264956,0.586553969,-2.223661524,-4.090309498,4.270589302,2.280191696,3.481765173,-6.541587971,2.959360197,-0.80163682,-0.200909474,6.108774652,-2.314512339,-2.672271626,2.124866351,0.352814935,1
399,29.05,30.63,31.88,28.33,28.24,78.21,75.95,77.75,75.39,67.28,1.559416762,-2.520482698,1.495419346,-2.127623249,1.245852349,1.145798948,8.978243483,2.617749166,2.388778548,1.850974353,0.191775424,-2.55319522,0.142324359,-5.121687615,0.915475238,-1.518466133,-1.812948931,7.968453908,1.230666578,0.694970033,8.978243483,-7.570338477,7.070486057,-1.987590167,-0.605032749,7.317879656,-5.697993587,1.790524113,-2.678995074,4.417535886,1
409,29.4,29.18,30.64,31.85,30.51,75.56,72.91,69.43,67.26,70.1,1.739637117,-1.697508394,-1.154808605,-0.278752353,0.163218704,0.169708448,-1.810355668,-1.178082966,-0.182501695,-0.652738437,-0.349940723,1.91897951,0.782000985,-1.078602953,-1.78597556,-2.410851859,-2.848936805,1.91897951,-1.567679548,-1.044081191,-1.810355668,10.46646213,-4.529402941,-0.333410051,-4.529402941,-1.093474868,5.33398241,3.944966255,-2.614644387,0.170560828,1
412,28.05,30.72,31.13,29.19,31.93,69.97,73.59,72.38,77.71,72.06,0.009266935,2.353663306,0.690188084,4.913103282,1.663703416,-0.689954249,-2.857513508,4.967981091,1.921679667,-2.326796354,1.943020468,-2.202339668,10.54249499,2.338646102,2.710896126,6.069247088,-1.834725677,-2.202339668,-1.847919346,0.114324698,-2.857513508,6.002324255,-9.459444074,-2.764606462,-9.459444074,-12.08773463,2.220168065,1.301996224,1.317309647,-1.491012724,1
415,31.68,30.26,30.85,30.03,31.31,75.92,72.77,73.5,75.48,69.94,0.387338349,3.871916467,-0.387986626,-0.069229561,0.478371308,0.184223554,-5.043984495,1.812903536,0.358353662,1.4528029,0.381449575,-2.087462115,-3.270479874,-2.070025955,-1.635502108,1.996731849,-2.066510803,-2.087462115,1.266368599,1.054245629,-5.043984495,-4.02492505,-0.328957681,0.209923876,-0.328957681,7.145328718,-1.697833553,-1.571017004,2.609398822,1.494406153,1
418,28.5,28.69,28.13,30.11,31.22,72.32,78.12,69.79,71.74,69.14,3.366209218,0.243832839,-2.32248404,5.580048335,-1.08520083,-0.910789541,14.22228687,15.28154969,-0.224511237,2.14556227,-0.568581127,-0.688865861,8.682119524,0.26264638,3.379023777,-4.52424387,-2.069808246,-4.027610208,0.589645456,6.023105024,14.22228687,-0.136153611,-1.714340695,0.678382056,-1.714340695,-4.531899402,3.518485522,1.799294553,-1.194761921,-2.67061941,1
434,29.41,28.9,29.79,31.33,30.24,77.95,68.89,77.89,75.23,67.24,-0.029927256,-0.440505285,-0.863114844,-2.884242647,-0.509026919,1.966272061,1.422509974,-7.406595193,-0.939372419,-3.853897066,0.900272911,2.783816892,-7.349782871,-4.529222944,2.75809182,-4.421276843,-3.28504056,2.783816892,-0.047765686,0.75033076,-0.448231404,9.322044968,-1.235808797,-0.121969838,-1.235808797,1.308120401,0.241622966,4.032478426,-2.266268703,0.142432055,1
436,28.54,29.24,28.15,28.99,30.51,76.2,78.55,70.68,77.11,70.23,1.1277926,0.286101893,-1.336635103,-3.579149221,-0.578441015,0.496152945,-1.554637728,-0.639890387,0.159325919,-0.696198978,-2.021366149,2.458681814,-1.105494747,0.557584089,2.360325674,-0.649868968,-1.33117525,2.458681814,0.575643301,0.096000217,-1.554637728,-2.399480039,-3.371603144,0.152078876,-1.713288207,-3.707155652,0.125313709,0.804540344,-1.891326686,1.916885041,1
437,29.66,28.24,29.71,31.99,28.95,75.32,74.56,74.26,74.66,77.09,1.905209816,-3.639098577,-3.85731911,-2.67171408,-1.198265669,0.401650619,0.844584113,-9.497447368,-2.125675007,1.863478958,1.1161522,3.254218576,1.081084758,1.076540168,-1.560860983,-0.075358747,1.208069415,3.254218576,2.208708719,-5.841207734,0.844584113,1.016339877,1.597329189,-1.277886626,-0.576793057,-0.257114367,0.067159081,1.649496775,-0.82001395,-0.745461689,1
